（1）第四班 - 1200米 - (60-40)
59.0	1887.5	H 10 - 5
158.0		h P - 1-3/4
12.5
（2）第四班 - 1200米 - (60-40)
174.5	530.5	H 5 - 1-1/4
16.0		h P - 3/4
15.0
（3）第五班 - 1400米 - (40-0)
71.0	379.0	H 6 - 2-1/2
33.5		h P - 3/4
20.0
（4）第四班 - 1400米 - (60-40)
37.5	80.5	H Q - 1-1/4
14.0		h W + 1-1/4
119.0
（5）第三班 - 1600米 - (80-60)
33.5	43.5	H Q - 1-1/4
12.0		h W + 1-1/4
23.5
（6）第四班 - 1650米 - (60-40)
33.5	173.0	H W + 1/2
31.0		h P - 2-3/4
15.5
（7）第三班 - 1650米 - (80-60)
110.5	260.0	H 6 - 1-3/4
15.5		h Q - 1/2
19.5
（8）第三班 - 1000米 - (80-60)
64.0	122.0	H Q - 頸位
14.0		h P - 1/2
17.0
（9）第三班 - 1200米 - (80-60)
15.5	79.5	H W + 短馬頭位
22.0		h 4 - 1-1/4
112.0
（10）第二班 - 1800米 - (100-80)
126.0	275.5	H 4 - 1-1/4
16.0		h Q - 1/2
36.5
 $0 (另有$0回馈)
